61_x,61_y,291_x,291_y,61_291_distance
510,470,640,487,131.10682667199293
501,468,634,488,134.4953530795767
498,466,630,487,133.6600164596728
499,464,634,483,136.33048081775402
506,465,641,484,136.33048081775402
507,464,646,484,140.4314779527724
511,463,651,482,141.2834031300209
510,461,655,481,146.37281168304446
503,458,653,478,151.32745950421557
501,457,648,478,148.49242404917499
505,460,649,478,145.12063946937388
516,466,656,482,140.91131963046828
528,473,655,487,127.76932339180638
524,479,660,490,136.444127759314
524,482,658,495,134.6291201783626
521,486,657,499,136.61991070118586
519,488,656,502,137.71347065556077
520,487,659,503,139.91783303067555
524,486,660,502,136.93794214898952
523,484,661,501,139.04315876734103
521,481,661,500,141.2834031300209
521,478,661,498,141.4213562373095
521,477,660,496,140.29255147726127
521,477,662,496,142.27438279606065
522,478,663,496,142.1442928857856
521,476,662,495,142.27438279606065
521,477,662,497,142.41137595009747
522,478,662,497,141.2834031300209
522,477,662,497,141.4213562373095
523,478,660,497,138.31124321616085
524,479,660,498,137.32079230764728
521,478,661,499,141.56623891309678
524,476,658,498,135.79396157414365
525,475,658,495,134.4953530795767
526,474,655,495,130.6981254647518
526,475,657,495,132.51792331605563
525,474,655,495,131.68523075880606
522,472,655,494,134.80726983364065
519,470,649,492,131.84839779079607
518,468,650,490,133.82077566656082
521,467,653,489,133.82077566656082
529,468,659,489,131.68523075880606
540,470,665,488,126.28935030318273
540,468,665,486,126.28935030318273
532,466,666,485,135.34031180694095
527,464,660,484,134.4953530795767
525,464,657,484,133.5065541462291
523,465,655,484,133.3604139165742
526,467,656,486,131.38112497615478
528,470,657,489,130.39171752837677
530,472,659,491,130.39171752837677
531,472,657,491,127.4244874425634
529,470,659,487,131.10682667199293
528,466,660,484,133.2216198670471
528,468,659,483,131.85598204101322
529,467,661,483,132.9661611087573
529,468,660,483,131.85598204101322
527,467,661,484,135.07405376311175
527,467,660,485,134.21251804507656
529,466,658,484,130.24976007655445
529,465,661,482,133.09019498069722
527,466,660,484,134.21251804507656
527,468,663,484,136.93794214898952
525,466,664,485,140.29255147726127
524,466,665,485,142.27438279606065
524,463,666,483,143.4015341619468
525,463,666,483,142.41137595009747
527,463,666,483,140.4314779527724
530,464,669,484,140.4314779527724
534,463,674,485,141.718029904455
539,463,680,484,142.55525244620065
546,465,683,485,138.45215780189199
546,463,683,485,138.75518008348374
543,461,674,486,133.3641631023867
536,460,667,485,133.3641631023867
524,456,657,483,135.71293232407882
518,459,646,483,130.23056476879765
514,459,640,484,128.4562182223967
516,464,639,488,125.31959144523253
520,467,645,490,127.09838708654017
520,468,652,489,133.6600164596728
522,473,654,492,133.3604139165742
524,478,654,495,131.10682667199293
525,480,655,498,131.24023773218335
522,482,652,500,131.24023773218335
520,483,650,501,131.24023773218335
521,485,651,503,131.24023773218335
521,484,654,504,134.4953530795767
518,483,658,502,141.2834031300209
517,482,659,501,143.26548781894402
517,482,661,501,145.24806367039804
515,483,662,501,148.0979405663698
513,483,662,502,150.20652449211386
517,487,659,504,143.01398533010678
518,491,663,505,145.67429423202984
522,493,661,509,139.91783303067555
528,499,662,512,134.6291201783626
530,498,662,512,132.74034804836094
530,501,661,513,131.54847015454038
531,499,660,513,129.75746606650424
531,497,662,512,131.85598204101322
530,497,663,511,133.73481222179961
530,495,664,510,134.8369385591352
530,492,665,507,135.83077707206124
528,492,662,506,134.72935834479432
527,489,660,504,133.843191832831
525,488,661,503,136.82470537150812
524,486,660,502,136.93794214898952
524,484,659,500,135.94484175576505
525,483,659,499,134.9518432626987
523,480,657,497,135.07405376311175
524,478,657,495,134.08206442324789
522,476,658,493,137.05838172107534
523,475,656,492,134.08206442324789
521,473,656,491,136.194713553794
520,472,652,489,133.09019498069722
518,471,652,488,135.07405376311175
520,470,654,486,134.9518432626987
524,471,658,486,134.8369385591352
528,472,661,485,133.63382805263043
533,470,667,482,134.5362404707371
533,466,668,479,135.6244815658294
530,464,664,477,134.6291201783626
524,463,657,479,133.9589489358587
514,462,653,478,139.91783303067555
513,463,652,480,140.03570973148243
518,465,657,480,139.8070098385628
523,466,662,481,139.8070098385628
522,469,664,483,142.68847185389575
530,471,661,485,131.7459676802292
529,470,660,483,131.64345787011217
529,471,661,484,132.6386067478093
529,470,663,483,134.6291201783626
528,470,662,484,134.72935834479432
529,470,665,485,136.82470537150812
530,470,666,484,136.7186892857008
527,469,663,484,136.82470537150812
526,469,660,486,135.07405376311175
529,472,658,487,129.86916493148019
531,469,658,486,128.1327436684316
530,468,658,485,129.1239714383042
531,468,657,483,126.8897158953396
528,466,653,481,125.89678312014172
524,463,659,479,135.94484175576505
527,462,662,477,135.83077707206124
531,457,668,473,137.93114224133723
537,456,674,470,137.71347065556077
537,455,675,469,138.70832707519762
534,452,672,466,138.70832707519762
532,450,669,466,137.93114224133723
527,453,663,468,136.82470537150812
520,453,659,470,140.03570973148243
516,455,656,474,141.2834031300209
521,452,656,472,136.4734406395618
524,454,658,472,135.20355024924456
529,455,661,473,133.2216198670471
535,458,659,474,125.02799686470227
534,459,662,478,129.40247292845683
534,462,658,479,125.15989773086265
531,462,659,479,129.1239714383042
525,464,660,482,136.194713553794
527,466,658,483,132.09844813622905
522,466,662,484,141.1523999087511
523,466,662,482,139.91783303067555
519,463,661,479,142.89856542317
519,464,662,479,143.78456106272327
514,464,662,483,149.21461054467824
513,465,659,481,146.87409574189726
514,465,661,480,147.763324272297
515,468,659,481,144.5856147754679
522,467,658,481,136.7186892857008
521,469,656,483,135.72398461583714
518,471,654,483,136.5283853270081
515,469,656,481,141.50971698084905
512,465,657,478,145.58159224297555
510,463,657,478,147.763324272297
505,464,655,478,150.65191668213185
501,464,654,482,154.05518491761322
501,465,653,482,152.9477034806342
504,464,653,482,150.08331019803634
505,465,654,481,149.85659811966906
507,465,654,482,147.97972834141845
509,465,653,481,144.88616221019868
512,464,655,481,144.00694427700353
512,464,653,480,141.90489773083945
516,464,656,479,140.80127840328723
520,462,654,477,134.8369385591352
521,461,657,476,136.82470537150812
521,460,655,475,134.8369385591352
516,459,650,476,135.07405376311175
512,459,644,477,133.2216198670471
509,462,637,481,129.40247292845683
510,461,642,480,133.3604139165742
517,459,647,477,131.24023773218335
515,459,648,476,134.08206442324789
512,458,646,475,135.07405376311175
510,459,647,478,138.31124321616085
509,462,647,480,139.16896205691842
509,464,647,483,139.30183056945089
509,464,648,483,140.29255147726127
510,462,648,480,139.16896205691842
510,461,644,479,135.20355024924456
509,460,646,478,138.1774221788784
509,460,645,479,137.32079230764728
510,460,643,479,134.35028842544403
512,462,644,480,133.2216198670471
511,462,642,481,132.3706916201619
512,464,642,484,131.52946437965906
513,465,640,485,128.56515857727553
510,465,644,485,135.4843164355196
514,467,642,486,129.40247292845683
512,466,646,486,135.4843164355196
515,465,647,485,133.5065541462291
513,464,649,484,137.46272221951665
513,464,650,483,138.31124321616085
512,465,649,482,138.0507153186828
512,465,646,482,135.07405376311175
512,466,647,483,136.06616037795732
510,466,647,484,138.1774221788784
511,464,648,481,138.0507153186828
510,462,650,480,141.1523999087511
509,461,650,479,142.1442928857856
509,460,649,477,141.0283659410404
511,460,648,477,138.0507153186828
512,461,647,477,135.94484175576505
512,462,648,477,136.82470537150812
513,462,648,477,135.83077707206124
513,463,649,478,136.82470537150812
511,463,650,479,139.91783303067555
511,462,651,480,141.1523999087511
514,462,651,478,137.93114224133723
518,461,653,477,135.94484175576505
528,461,662,475,134.72935834479432
537,461,668,474,131.64345787011217
544,459,673,471,129.5569372901351
543,459,672,473,129.75746606650424
538,460,663,475,125.89678312014172
537,459,656,475,120.07081243999309
532,457,656,472,124.90396310766124
530,454,661,470,131.97348218486925
528,455,663,471,135.94484175576505
528,456,663,472,135.94484175576505
526,457,661,474,136.06616037795732
527,457,659,473,132.9661611087573
520,457,656,475,137.18600511714013
521,458,655,476,135.20355024924456
521,459,653,476,133.09019498069722
520,458,651,476,132.23085872821065
520,458,650,476,131.24023773218335
519,461,647,479,129.2594290564522
521,466,641,485,121.49485585818027
524,468,643,486,120.3536455617361
524,466,643,487,120.83873551142449
524,468,645,487,122.48265183282079
525,469,647,488,123.47064428438041
522,471,649,487,128.00390619039717
520,469,651,485,131.97348218486925
516,467,654,486,139.30183056945089
513,467,655,485,143.13629868066312
511,466,658,485,148.22280526288793
508,463,657,483,150.3362896974646
509,461,657,480,149.21461054467824
509,459,658,478,150.20652449211386
508,458,661,477,154.17522498767434
508,455,660,473,153.06207890917986
505,452,662,472,158.26875876179733
506,453,660,473,155.2932709424333
508,453,658,473,151.32745950421557
507,454,656,471,149.96666296213968
506,454,654,471,148.9731519435633
505,453,652,471,148.0979405663698
504,454,652,471,148.9731519435633
503,453,651,471,149.09057649630307
503,453,649,472,147.2311108427835
502,453,647,474,146.5127980757995
504,454,643,476,140.73023839957068
506,453,643,474,138.6001443000692
508,453,643,473,136.4734406395618
508,451,644,473,137.7679207943562
507,451,644,472,138.6001443000692
510,452,646,472,137.46272221951665
510,453,647,472,138.31124321616085
511,453,648,472,138.31124321616085
511,454,646,473,136.33048081775402
511,454,647,473,137.32079230764728
512,454,647,473,136.33048081775402
512,455,646,473,135.20355024924456
513,456,647,473,135.07405376311175
514,457,650,473,136.93794214898952
514,458,650,475,137.05838172107534
514,459,650,477,137.18600511714013
516,460,649,478,134.21251804507656
516,463,647,479,131.97348218486925
513,465,644,481,131.97348218486925
512,472,643,485,131.64345787011217
513,474,644,490,131.97348218486925
515,476,649,490,134.72935834479432
520,476,651,491,131.85598204101322
517,476,650,489,133.63382805263043
516,473,649,486,133.63382805263043
516,472,646,484,130.5526713629407
516,473,645,483,129.38701635017324
513,472,644,483,131.4610208388783
512,472,644,482,132.3782459469833
512,472,645,483,133.4541119636259
504,472,647,486,143.68368035375485
505,473,648,485,143.50261321662404
507,473,650,484,143.42245291445826
511,470,650,480,139.35924798878617
516,471,650,481,134.3726162579266
515,472,649,480,134.23859355639868
520,472,649,482,129.38701635017324
520,471,650,481,130.38404810405297
522,470,648,480,126.39620247459969
521,468,651,478,130.38404810405297
516,470,653,478,137.23337786413333
509,467,654,480,145.58159224297555
508,469,654,483,146.66969693839283
505,467,656,484,151.95394038984313
508,470,660,485,152.73833834371774
508,470,659,484,151.64761785138597
508,469,663,484,155.72411502397438
509,468,665,483,156.71949463930773
509,468,665,482,156.62694531912445
511,468,666,482,155.63097378092831
510,469,664,482,154.5477272560163
509,468,664,482,155.63097378092831
509,468,664,482,155.63097378092831
508,467,663,482,155.72411502397438
509,468,662,482,153.63918770938616
509,467,662,482,153.73353570382747
510,467,661,480,151.5585695366646
512,466,660,480,148.66068747318505
511,466,662,481,151.74320413119
512,464,658,480,146.87409574189726
511,463,657,480,146.98639392814562
512,464,657,480,145.8800877433243
512,464,656,481,145.0
515,466,655,481,140.80127840328723
516,468,656,484,140.91131963046828
518,470,655,486,137.93114224133723
519,473,655,488,136.82470537150812
522,475,655,491,133.9589489358587
531,473,662,487,131.7459676802292
536,471,672,486,136.82470537150812
540,469,675,483,135.72398461583714
536,466,676,483,141.0283659410404
530,466,675,484,146.11296999240005
526,466,673,487,148.49242404917499
521,467,670,487,150.3362896974646
516,468,668,489,153.44380078712857
515,468,668,488,154.30165261590687
514,469,668,486,154.93547043850222
512,466,665,484,154.05518491761322
512,466,667,483,155.92947123619703
515,470,667,484,152.64337522473747
519,470,663,487,145.0
523,472,657,488,134.9518432626987
528,477,657,490,129.65338406690356
530,476,657,487,127.47548783981962
530,476,655,488,125.57467897629681
526,474,659,486,133.5402561027947
527,472,658,485,131.64345787011217
527,470,662,483,135.6244815658294
522,470,660,482,138.52075656738234
522,471,659,483,137.5245432641025
519,471,658,484,139.60659010233005
517,471,655,484,138.61096637712328
516,470,653,484,137.71347065556077
514,467,652,483,138.92443989449805
514,467,651,483,137.93114224133723
511,466,652,482,141.90489773083945
513,466,650,481,137.81872151489435
515,466,650,481,135.83077707206124
515,467,649,481,134.72935834479432
516,466,649,481,133.843191832831
516,466,651,482,135.94484175576505
519,467,650,484,132.09844813622905
521,467,652,484,132.09844813622905
525,467,652,484,128.1327436684316
525,467,656,483,131.97348218486925
524,466,656,483,133.09019498069722
522,466,653,482,131.97348218486925
513,461,647,480,135.34031180694095
504,456,639,477,136.6235704408284
502,454,634,475,133.6600164596728
501,455,639,474,139.30183056945089
507,457,647,475,141.1523999087511
511,458,649,476,139.16896205691842
514,460,652,477,139.04315876734103
511,460,650,478,140.1606221447379
506,458,646,477,141.2834031300209
502,458,644,478,143.4015341619468
504,458,644,477,141.2834031300209
510,458,650,477,141.2834031300209
517,461,653,477,136.93794214898952
517,462,652,479,136.06616037795732
516,462,647,478,131.97348218486925
516,463,640,478,124.90396310766124
518,463,642,480,125.15989773086265
525,464,651,478,126.77539193392383
526,463,656,477,130.75167302944922
524,461,653,475,129.75746606650424
523,463,642,476,119.70797801316336
525,462,644,477,119.94165248152953
527,463,648,477,121.80722474467596
530,465,651,478,121.69634341261039
527,469,653,481,126.57013865837392
518,469,654,482,136.61991070118586
512,469,655,481,143.50261321662404
508,466,657,480,149.6562728387955
509,464,659,477,150.56227947264878
505,461,657,474,152.55490814785344
506,460,658,474,152.64337522473747
504,459,658,473,154.63505424062166
505,459,658,472,153.55129436120035
505,458,658,472,153.63918770938616
504,458,655,472,151.64761785138597
501,457,652,470,151.5585695366646
500,456,651,472,151.8453160291749
496,455,649,471,153.83432646844463
494,452,647,470,154.05518491761322
494,452,645,471,152.190669884852
495,452,645,470,151.07613974417006
496,453,647,470,151.95394038984313
